team,season,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,win,made_playoffs
DEN,2021,115.0555556,43.25,89.19444444,48.62222222,12.875,34.19444444,37.77916667,15.68055556,19.52777778,80.77222222,10.52777778,33.91666667,44.44444444,26.84722222,13.5,8.083333333,4.486111111,19.08333333,4.930555556,0.652777778,1
DEN,2022,112.7195122,41.65853659,86.32926829,48.37926829,12.67073171,35.90243902,35.15487805,16.73170732,21.03658537,79.63292683,9.170731707,34.93902439,44.1097561,27.79268293,14.5,7.219512195,3.719512195,19.98780488,2.304878049,0.585365854,1
DEN,2023,115.7926829,43.58536585,86.43902439,50.53658537,11.81707317,31.20731707,37.60121951,16.80487805,22.36585366,75.36585366,10.09756098,32.91463415,43.01219512,28.87804878,14.53658537,7.536585366,4.487804878,18.59756098,3.329268293,0.646341463,1
DEN,2024,114.8536585,44.02439024,88.76829268,49.70243902,11.68292683,31.2195122,37.32682927,15.12195122,19.85365854,75.96219512,10.74390244,33.68292683,44.42682927,29.45121951,12.63414634,7.134146341,5.56097561,18.15853659,5.256097561,0.695121951,0
DET,1997,94.18292683,34.47560976,74.32926829,46.48658537,7.097560976,18.2804878,38.58536585,18.13414634,24.32926829,74.18780488,10.46341463,27.95121951,38.41463415,18.95121951,12.70731707,7.719512195,3.451219512,20.13414634,5.243902439,0.658536585,1
DET,1998,94.15853659,34.90243902,77.7195122,45.01707317,3.573170732,11.43902439,30.7195122,20.7804878,27.90243902,74.27317073,12.73170732,28.51219512,41.24390244,19.47560976,14.6097561,8.268292683,4.195121951,22.01219512,1.573170732,0.451219512,0
DET,1999,90.36,33.2,74.32,44.83,4.96,13.58,35.666,19,25.66,74.274,12.1,28.24,40.34,20.18,15.8,8.88,4.16,22.78,3.42,0.58,1
DET,2000,103.4512195,37.12195122,80.91463415,46.00853659,5.353658537,14.91463415,36.00365854,23.85365854,30.56097561,78.29146341,11.18292683,29.97560976,41.15853659,20.81707317,15.70731707,8.109756098,3.329268293,24.52439024,1.43902439,0.512195122,1
DET,2001,95.57317073,35.59756098,83.90243902,42.6304878,4.743902439,13.56097561,35.5,19.63414634,27.23170732,71.75365854,13.51219512,32.02439024,45.53658537,19.86585366,15.90243902,7.475609756,5.451219512,23.84146341,-1.695121951,0.390243902,0
DET,2002,94.32926829,34.69512195,76.84146341,45.23414634,6.914634146,18.40243902,37.43658537,18.02439024,23.82926829,75.39268293,9.890243902,28.85365854,38.74390244,21.52439024,14.54878049,7.902439024,6.890243902,20.67073171,2.134146341,0.609756098,1
DET,2004,90.09756098,33.5,77,43.60487805,4.06097561,11.80487805,34.05121951,19.03658537,25.29268293,75.40731707,12.36585366,30.3902439,42.75609756,20.75609756,15.13414634,8.036585366,6.951219512,20.29268293,5.841463415,0.658536585,1
DET,2005,93.32926829,34.76829268,78.30487805,44.51585366,4.426829268,12.84146341,34.61707317,19.36585366,26.2195122,73.89512195,12.85365854,30.57317073,43.42682927,21.79268293,13.81707317,7.024390244,6.06097561,19.97560976,3.865853659,0.658536585,1
DET,2006,96.84146341,36.37804878,79.97560976,45.61585366,6.792682927,17.69512195,38.83414634,17.29268293,23.7804878,72.63902439,11.8902439,28.62195122,40.51219512,24.03658537,11.35365854,7.073170732,5.975609756,18.45121951,6.670731707,0.780487805,1
DET,2007,96,35.87804878,79.07317073,45.5402439,5.475609756,15.91463415,34.35853659,18.76829268,24.24390244,76.95,11.56097561,28.95121951,40.51219512,21.56097561,12.20731707,7.109756098,5.756097561,20.3902439,4.158536585,0.646341463,1
DET,2008,97.46341463,36.57317073,79.8902439,45.82317073,5.93902439,16.2195122,36.6402439,18.37804878,23.96341463,76.91829268,11.87804878,29.54878049,41.42682927,22.32926829,11.65853659,7.109756098,5.756097561,20.58536585,7.390243902,0.719512195,1
DET,2009,94.23170732,36.35365854,79.98780488,45.53414634,4.597560976,13.15853659,34.18414634,16.92682927,22.54878049,74.15609756,11.57317073,29.85365854,41.42682927,20.59756098,11.86585366,6.012195122,4.597560976,20.87804878,-0.487804878,0.475609756,1
DET,2010,94.01219512,35.85365854,80.51219512,44.66829268,4.56097561,14.51219512,30.57073171,17.74390244,24.36585366,72.84878049,12.84146341,27.34146341,40.18292683,19.40243902,13.41463415,7.268292683,3.817073171,22.2195122,-5.109756098,0.329268293,0
DET,2011,96.96341463,37.26829268,81.06097561,46.03658537,5.756097561,15.31707317,37.00731707,16.67073171,22.6097561,74.09268293,11.35365854,27.26829268,38.62195122,21.09756098,13.01219512,7.256097561,4,19.86585366,-3.597560976,0.365853659,0
DET,2012,90.86363636,34.71212121,79.27272727,43.95,4.803030303,13.87878788,33.46969697,16.63636364,22.13636364,75.92878788,11.74242424,28.51515152,40.25757576,18.66666667,15.65151515,6.96969697,4.212121212,19.59090909,-4.787878788,0.378787879,0
DET,2013,94.85365854,36.32926829,80.95121951,45.08292683,6.256097561,17.56097561,35.34268293,15.93902439,22.80487805,70.15731707,12.08536585,30.03658537,42.12195122,21.24390244,15.13414634,7,4.87804878,19.79268293,-3.987804878,0.353658537,0
DET,2014,101.0487805,38.80487805,86.87804878,44.72682927,6.182926829,19.26829268,31.24634146,17.25609756,25.74390244,66.86341463,14.58536585,30.79268293,45.37804878,20.90243902,14.54878049,8.37804878,4.817073171,20.31707317,-3.658536585,0.353658537,0
DET,2015,98.5,37.08536585,85.82926829,43.30121951,8.573170732,24.91463415,33.96219512,15.75609756,22.41463415,70.3195122,12.81707317,32.07317073,44.8902439,21.59756098,13.40243902,7.597560976,4.670731707,19.01219512,-1,0.390243902,0
DET,2016,101.9634146,37.93902439,86.42682927,44.03658537,9.024390244,26.19512195,34.37926829,17.06097561,25.54878049,67.51707317,12.45121951,33.86585366,46.31707317,19.43902439,13.53658537,6.987804878,3.707317073,18.98780488,0.609756098,0.536585366,1
DET,2017,101.3292683,39.86585366,88.80487805,44.88414634,7.695121951,23.35365854,32.68780488,13.90243902,19.34146341,72.2195122,11.07317073,34.6097561,45.68292683,21.12195122,11.86585366,7,3.780487805,17.8902439,-1.12195122,0.451219512,0
DET,2018,103.7682927,39.12195122,86.93902439,45.01585366,10.80487805,28.93902439,37.22804878,14.7195122,19.76829268,74.13780488,10.12195122,33.6097561,43.73170732,22.7804878,13.43902439,7.658536585,3.865853659,18.3902439,-0.146341463,0.475609756,0
DET,2019,107.0487805,38.84146341,88.26829268,44.1097561,12.1097561,34.80487805,34.57804878,17.25609756,23.08536585,75.26707317,11.41463415,33.56097561,44.97560976,22.5,13.84146341,6.93902439,4.036585366,22.08536585,-0.243902439,0.5,1
DET,2020,107.2424242,39.31818182,85.72727273,45.93636364,11.98484848,32.68181818,36.82878788,16.62121212,22.36363636,74.4469697,9.757575758,31.95454545,41.71212121,24.07575758,15.27272727,7.424242424,4.53030303,19.68181818,-3.560606061,0.303030303,0
DET,2021,106.6111111,38.65277778,85.58333333,45.24027778,11.55555556,32.91666667,35.15,17.75,23.375,75.76111111,9.638888889,33.06944444,42.70833333,24.20833333,14.93055556,7.375,5.152777778,20.51388889,-4.472222222,0.277777778,0
DET,2022,104.8292683,38.15853659,88.62195122,43.13902439,11.2804878,34.6097561,32.71829268,17.23170732,22.02439024,78.14390244,10.97560976,32.01219512,42.98780488,23.46341463,14.18292683,7.682926829,4.792682927,21.93902439,-7.719512195,0.280487805,0
DET,2023,110.304878,39.56097561,87.07317073,45.47682927,11.3902439,32.42682927,34.78780488,19.79268293,25.68292683,77.17560976,11.17073171,31.26829268,42.43902439,22.97560976,15.08536585,7,3.756097561,22.1097561,-8.219512195,0.207317073,0
DET,2024,109.8780488,40.8902439,88.24390244,46.39756098,11.04878049,31.73170732,34.87804878,17.04878049,21.70731707,78.5,10.5,32.82926829,43.32926829,25.46341463,15.2195122,6.475609756,4.682926829,20.58536585,-9.109756098,0.170731707,0
GSW,1997,99.62195122,36.53658537,80.07317073,45.75365854,5.865853659,16.62195122,34.63536585,20.68292683,26.58536585,77.31707317,13.24390244,27.53658537,40.7804878,22.20731707,17.19512195,7.463414634,4.37804878,21.79268293,-4.731707317,0.365853659,0
GSW,1998,88.25609756,34.69512195,83.93902439,41.51829268,2.304878049,8.487804878,27.05121951,16.56097561,23.31707317,70.97926829,15.70731707,30.15853659,45.86585366,20.82926829,16.69512195,7.573170732,5.463414634,22.67073171,-9.12195122,0.231707317,0
GSW,1999,88.32,34.6,83.46,41.52,3.24,11.3,28.284,15.88,23.5,67.306,16.32,31.18,47.5,20.74,15.36,8.28,4.42,25.4,-2.5,0.42,0
GSW,2000,95.53658537,36.53658537,87.07317073,42.08658537,4.207317073,13.03658537,31.34268293,18.25609756,26.18292683,69.31829268,15.85365854,29.73170732,45.58536585,22.57317073,15.87804878,8.914634146,4.341463415,24.91463415,-8.268292683,0.231707317,0
GSW,2001,92.48780488,35.81707317,87.5,41.12317073,3.43902439,11.75609756,27.81463415,17.41463415,24.68292683,70.87560976,16.40243902,29.08536585,45.48780488,21.80487805,15.86585366,9.048780488,5,21.06097561,-9.048780488,0.207317073,0
GSW,2002,97.67073171,36.56097561,85.23170732,43.03658537,3.902439024,12.12195122,32.21219512,20.64634146,28.58536585,72.01585366,16.26829268,30.40243902,46.67073171,20.80487805,16.80487805,7.926829268,6.37804878,22.97560976,-5.402439024,0.256097561,0
GSW,2004,93.2804878,35.06097561,79.40243902,44.25487805,5.231707317,15.64634146,32.93780488,17.92682927,24.73170732,72.29512195,12.2195122,30.8902439,43.1097561,20.5,14.76829268,7.024390244,4.743902439,20.62195122,-0.731707317,0.451219512,0
GSW,2005,98.70731707,36.93902439,85.84146341,43.0902439,7.609756098,21.63414634,34.21097561,17.2195122,23.84146341,71.96707317,13.03658537,29.70731707,42.74390244,22.08536585,13.56097561,7.829268293,5.12195122,22.35365854,-2.158536585,0.414634146,0
GSW,2006,98.48780488,35.84146341,82.74390244,43.39146341,7.62195122,22.34146341,34.1,19.18292683,26.70731707,71.93536585,11.95121951,30.30487805,42.25609756,20.65853659,14.09756098,7.365853659,4.341463415,23.67073171,-1.353658537,0.414634146,0
GSW,2007,106.5487805,39.76829268,85.95121951,46.4,8.536585366,23.97560976,35.19512195,18.47560976,25.76829268,71.52804878,11.47560976,29.93902439,41.41463415,23.7804878,15.96341463,9.146341463,5.682926829,23.57317073,-0.341463415,0.512195122,1
GSW,2008,111.0365854,41.5,90.31707317,46.06707317,9.280487805,26.64634146,35.05243902,18.75609756,24.92682927,75.73170732,12.74390244,30.43902439,43.18292683,22.35365854,13.19512195,9.073170732,4.597560976,22.86585366,2.207317073,0.585365854,0
GSW,2009,108.597561,39.40243902,86.03658537,45.91219512,6.707317073,17.98780488,36.80243902,23.08536585,29.17073171,78.78902439,11.62195122,30.3902439,42.01219512,20.86585366,14.64634146,7.780487805,6.426829268,22.46341463,-3.743902439,0.353658537,0
GSW,2010,108.804878,40.59756098,86.51219512,47.03536585,7.719512195,20.57317073,37.15,19.8902439,25.42682927,77.94512195,9.182926829,29.23170732,38.41463415,22.42682927,14.68292683,9.280487805,4.146341463,23,-3.597560976,0.317073171,0
GSW,2011,103.3780488,39.64634146,85.93902439,46.20609756,8.353658537,21.32926829,38.42926829,15.73170732,20.67073171,75.48902439,11.64634146,28.90243902,40.54878049,22.52439024,14.6097561,8.987804878,4.951219512,22.02439024,-2.329268293,0.43902439,0
GSW,2012,97.77272727,37.71212121,82.46969697,45.85,7.939393939,20.46969697,37.98484848,14.40909091,18.71212121,76.97424242,9.696969697,29.5,39.1969697,22.27272727,13.86363636,8,5.484848485,21.36363636,-3.409090909,0.348484848,0
GSW,2013,101.1707317,38.17073171,83.41463415,45.85487805,8.024390244,19.90243902,40.01097561,16.80487805,21.26829268,79.26341463,10.79268293,34.15853659,44.95121951,22.5,15.07317073,6.914634146,4.219512195,21.37804878,0.890243902,0.573170732,1
GSW,2014,104.2560976,39.46341463,85.42682927,46.23170732,9.43902439,24.84146341,37.90487805,15.8902439,21.1097561,75.60487805,10.92682927,34.37804878,45.30487805,23.31707317,15.20731707,7.829268293,4.963414634,21.75609756,4.804878049,0.62195122,1
GSW,2015,109.9512195,41.58536585,87.03658537,47.92317073,10.76829268,27.03658537,39.78780488,16.01219512,20.84146341,76.73780488,10.40243902,34.31707317,44.7195122,27.41463415,14.45121951,9.292682927,6.048780488,19.85365854,10.09756098,0.817073171,1
GSW,2016,114.8902439,42.54878049,87.30487805,48.84756098,13.13414634,31.6097561,41.42317073,16.65853659,21.82926829,76.78414634,9.951219512,36.24390244,46.19512195,28.93902439,15.18292683,8.402439024,6.073170732,20.74390244,10.75609756,0.890243902,1
GSW,2017,115.8902439,43.07317073,87.07317073,49.59634146,11.97560976,31.24390244,38.59512195,17.76829268,22.56097561,78.42317073,9.390243902,35.03658537,44.42682927,30.37804878,14.76829268,9.573170732,6.768292683,19.32926829,11.63414634,0.817073171,1
GSW,2018,113.4634146,42.79268293,85.1097561,50.35243902,11.29268293,28.8902439,38.8804878,16.58536585,20.34146341,81.39268293,8.426829268,35.08536585,43.51219512,29.29268293,15.42682927,8,7.463414634,19.59756098,5.975609756,0.707317073,1
GSW,2019,117.6829268,44.04878049,89.76829268,49.1402439,13.25609756,34.43902439,38.45,16.32926829,20.3902439,80.35853659,9.719512195,36.46341463,46.18292683,29.42682927,14.25609756,7.62195122,6.402439024,21.42682927,6.463414634,0.695121951,1
GSW,2020,106.3384615,38.61538462,88.15384615,43.90307692,10.43076923,31.26153846,33.17538462,18.67692308,23.24615385,80.01846154,9.953846154,32.89230769,42.84615385,25.58461538,14.90769231,8.215384615,4.6,20.06153846,-8.707692308,0.230769231,0
GSW,2021,113.7083333,41.29166667,88.15277778,46.91666667,14.55555556,38.73611111,37.41944444,16.56944444,21.11111111,78.2875,7.972222222,35.05555556,43.02777778,27.65277778,15,8.152777778,4.75,21.19444444,1.055555556,0.541666667,1
GSW,2022,111,40.52439024,86.42682927,46.91829268,14.34146341,39.40243902,36.45243902,15.6097561,20.30487805,77.17073171,9.756097561,35.73170732,45.48780488,27.1097561,14.8902439,8.768292683,4.536585366,21.01219512,5.536585366,0.646341463,1
GSW,2023,118.9390244,43.14634146,90.15853659,47.97926829,16.62195122,43.17073171,38.46341463,16.02439024,20.18292683,79.35243902,10.53658537,34.06097561,44.59756098,29.82926829,16.29268293,7.170731707,3.951219512,21.41463415,1.804878049,0.536585366,1
GSW,2024,117.7682927,43.68292683,91.64634146,47.79390244,14.76829268,38.91463415,37.90609756,15.63414634,20.04878049,77.72195122,12.14634146,34.56097561,46.70731707,29.29268293,14.31707317,6.975609756,4.597560976,19.48780488,2.609756098,0.56097561,0
HOU,1997,100.5853659,37.03658537,79.07317073,46.88536585,8.182926829,22.42682927,36.72560976,18.32926829,24.29268293,74.37804878,11.30487805,31.2804878,42.58536585,24.54878049,16.64634146,8.390243902,4.231707317,19.63414634,4.475609756,0.695121951,1
HOU,1998,98.76829268,35.92682927,79.42682927,45.23170732,6.987804878,20.36585366,34.23902439,19.92682927,25.85365854,77.36219512,12.03658537,28.65853659,40.69512195,21.93902439,15.82926829,8.365853659,3.585365854,20.15853659,-0.756097561,0.5,0
HOU,1999,94.22,35.1,75.96,46.364,6.72,18.28,36.652,17.3,23.74,72.634,10.72,30.8,41.52,21.16,16.24,7.72,5.2,19.2,2.32,0.62,0
HOU,2000,99.46341463,36.59756098,81.26829268,44.99268293,7.085365854,19.81707317,35.27804878,19.18292683,26.15853659,73.36341463,12.29268293,31.53658537,43.82926829,21.63414634,17.37804878,7.475609756,5.341463415,20.2804878,-0.865853659,0.414634146,0
HOU,2001,97.2195122,35.8902439,79.19512195,45.5195122,6.146341463,17.2195122,35.17317073,19.29268293,25.43902439,76.15243902,11.20731707,30.7804878,41.98780488,19.67073171,14.68292683,7.158536585,4.365853659,20.20731707,2.292682927,0.548780488,0
HOU,2002,92.34146341,34.59756098,80.84146341,42.93170732,6.048780488,18.04878049,33.18170732,17.09756098,23.08536585,73.78902439,12.5,29.40243902,41.90243902,18.07317073,14.09756098,6.548780488,5.426829268,18,-4.890243902,0.341463415,0
HOU,2004,89.7804878,33.3902439,75.54878049,44.23414634,6.280487805,17.14634146,36.5304878,16.7195122,21.63414634,77.28780488,10.32926829,32.2804878,42.6097561,19.25609756,16.74390244,6.829268293,5.402439024,21.48780488,1.731707317,0.548780488,1
HOU,2005,95.07317073,34.70731707,78.2804878,44.37926829,6.743902439,18.54878049,36.54634146,18.91463415,24.2195122,78.57317073,10.65853659,31.7195122,42.37804878,21.13414634,13.84146341,6.865853659,4.609756098,22.03658537,4.036585366,0.62195122,1
HOU,2006,90.08536585,33.02439024,76.24390244,43.33658537,5.719512195,17.24390244,32.83658537,18.31707317,24.14634146,75.44756098,10.35365854,31.2804878,41.63414634,19.26829268,14.54878049,7.170731707,3.902439024,22.7195122,-1.585365854,0.414634146,0
HOU,2007,96.98780488,35.43902439,79.6097561,44.57682927,8.597560976,23.08536585,37.01707317,17.51219512,23.24390244,75.53414634,10.73170732,32.59756098,43.32926829,20.7804878,14.17073171,7.109756098,4.109756098,20.85365854,4.853658537,0.634146341,1
HOU,2008,96.7195122,36.62195122,81.68292683,44.91585366,7.109756098,20.81707317,33.86097561,16.36585366,22.53658537,72.49146341,12.2195122,32.42682927,44.64634146,21.42682927,13.7195122,7.292682927,5.12195122,19.62195122,4.682926829,0.670731707,1
HOU,2009,98.41463415,36.08536585,79.58536585,45.43536585,7.573170732,20.19512195,37.39146341,18.67073171,23.20731707,80.58536585,10.51219512,32.46341463,42.97560976,20.26829268,14.12195122,6.682926829,4.329268293,18.93902439,4,0.646341463,1
HOU,2010,102.3780488,37.73170732,84.42682927,44.83536585,7.87804878,22.41463415,35.17804878,19.03658537,24.65853659,77.42439024,11.84146341,30.13414634,41.97560976,21.82926829,14.48780488,7.109756098,3.87804878,20.87804878,-0.365853659,0.512195122,0
HOU,2011,105.9146341,38.65853659,85.06097561,45.55853659,8.256097561,22.47560976,36.63170732,20.34146341,25.40243902,80.22682927,11.73170732,31.08536585,42.81707317,23.84146341,13.53658537,7.085365854,4.524390244,20.01219512,2.182926829,0.524390244,0
HOU,2012,98.09090909,37.71212121,83.98484848,45.01969697,7.242424242,20.15151515,36.1,15.42424242,19.71212121,77.97878788,11.65151515,30.51515152,42.16666667,21.27272727,14.46969697,7.515151515,4.833333333,20.40909091,0.227272727,0.515151515,0
HOU,2013,105.9512195,38.09756098,82.70731707,46.10853659,10.57317073,28.8902439,36.58170732,19.18292683,25.45121951,75.51219512,11.08536585,32.34146341,43.42682927,23.19512195,16.43902439,8.280487805,4.37804878,20.26829268,3.475609756,0.548780488,1
HOU,2014,107.6707317,38.02439024,80.52439024,47.35365854,9.5,26.57317073,35.6597561,22.12195122,31.08536585,71.3902439,11.2195122,34.1097561,45.32926829,21.40243902,16.13414634,7.573170732,5.62195122,20.43902439,4.56097561,0.658536585,1
HOU,2015,103.9268293,36.97560976,83.31707317,44.47195122,11.37804878,32.68292683,34.84756098,18.59756098,26.01219512,71.79146341,11.68292683,32,43.68292683,22.19512195,16.65853659,9.475609756,4.963414634,21.98780488,3.43902439,0.682926829,1
HOU,2016,106.5487805,37.73170732,83.5,45.25,10.70731707,30.8902439,34.80609756,20.37804878,29.35365854,69.95609756,11.34146341,31.7195122,43.06097561,22.20731707,15.93902439,10.01219512,5.243902439,21.82926829,0.195121951,0.5,1
HOU,2017,115.3414634,40.30487805,87.2195122,46.32804878,14.40243902,40.31707317,35.61829268,20.32926829,26.54878049,76.47560976,10.87804878,33.48780488,44.36585366,25.24390244,15.12195122,8.170731707,4.292682927,19.92682927,5.768292683,0.670731707,1
HOU,2018,112.3536585,38.70731707,84.2195122,46.0304878,15.31707317,42.31707317,36.38292683,19.62195122,25.13414634,78.02317073,9.012195122,34.45121951,43.46341463,21.54878049,13.84146341,8.524390244,4.780487805,19.47560976,8.475609756,0.792682927,1
HOU,2019,113.9146341,39.24390244,87.35365854,45.07926829,16.13414634,45.37804878,35.36341463,19.29268293,24.40243902,79.21463415,10.19512195,31.86585366,42.06097561,21.23170732,13.34146341,8.536585366,4.93902439,21.98780488,4.768292683,0.646341463,1
HOU,2020,117.8055556,40.77777778,90.44444444,45.16527778,15.63888889,45.29166667,34.6375,20.61111111,26.05555556,79.375,9.777777778,34.5,44.27777778,21.625,14.68055556,8.708333333,5.152777778,21.75,2.958333333,0.611111111,1
HOU,2021,108.7916667,39.25,88.5,44.41111111,13.77777778,40.59722222,33.86388889,16.51388889,22.30555556,74.10972222,9.319444444,33.27777778,42.59722222,23.59722222,14.72222222,7.583333333,5.013888889,19.54166667,-7.902777778,0.236111111,0
HOU,2022,109.7195122,39.37804878,86.37804878,45.69756098,13.47560976,38.65853659,34.58536585,17.48780488,24.51219512,71.27195122,9.585365854,32.43902439,42.02439024,23.56097561,16.47560976,7.317073171,4.658536585,20.63414634,-8.475609756,0.243902439,0
HOU,2023,110.7439024,40.59756098,88.86585366,45.72073171,10.43902439,31.93902439,32.31463415,19.1097561,25.34146341,75.2097561,13.41463415,32.86585366,46.2804878,22.37804878,16.24390244,7.317073171,4.56097561,20.47560976,-7.853658537,0.268292683,0
HOU,2024,114.3292683,41.76829268,90.96341463,45.94756098,12.7195122,36.14634146,35.20609756,18.07317073,23.36585366,76.93292683,11.46341463,33.98780488,45.45121951,24.81707317,12.74390244,7.792682927,4.573170732,20.75609756,1.12195122,0.5,0
IND,1997,95.35365854,34.76829268,76.26829268,45.75365854,5.243902439,13.7804878,38.16097561,20.57317073,28.48780488,71.7195122,12.54878049,29.14634146,41.69512195,21.34146341,16.31707317,7.134146341,4.804878049,24.1097561,0.975609756,0.475609756,0
IND,1998,96.02439024,35.62195122,75.8902439,47.08536585,4.890243902,12.54878049,38.96463415,19.8902439,26.04878049,76.28780488,10.65853659,28.63414634,39.29268293,23.03658537,14.24390244,7.865853659,4.487804878,22.65853659,6.085365854,0.707317073,1
IND,1999,94.66,34.62,77.32,44.9,5.88,15.98,36.456,19.54,24.56,79.43,11.48,29.04,40.52,20.1,12.98,6.32,4.46,21.64,3.74,0.66,1
IND,2000,101.2926829,37.15853659,80.97560976,45.99756098,7.109756098,18.13414634,39.23902439,19.86585366,24.48780488,81.37195122,10.26829268,31.85365854,42.12195122,22.64634146,14.13414634,6.817073171,5.146341463,21.7804878,4.597560976,0.682926829,1
IND,2001,92.57317073,34.48780488,78.42682927,44.06463415,4.829268293,14.13414634,34.0597561,18.76829268,24.5,76.83292683,11.23170732,31.64634146,42.87804878,21.5,15.17073171,6.865853659,5.93902439,23.48780488,-0.195121951,0.5,1
IND,2002,96.80487805,35.79268293,80.24390244,44.81707317,4.93902439,14.57317073,34.25487805,20.2804878,26.2804878,76.86341463,11.34146341,31.31707317,42.65853659,22.97560976,15.23170732,8.024390244,5.317073171,22.87804878,0.268292683,0.512195122,1
IND,2004,91.37804878,33.57317073,77.09756098,43.57682927,5.475609756,15.62195122,34.71097561,18.75609756,24.56097561,75.89390244,11.76829268,29.90243902,41.67073171,21.63414634,14.41463415,8.853658537,5.012195122,20.84146341,5.756097561,0.743902439,1
IND,2005,93,32.53658537,75.23170732,43.34878049,6.609756098,19.20731707,34.81829268,21.31707317,26.90243902,79.0097561,10.58536585,29.48780488,40.07317073,18.15853659,14.30487805,7.5,4.353658537,23.04878049,0.756097561,0.536585366,1
IND,2006,93.8902439,33.97560976,76.51219512,44.52195122,6.536585366,18.73170732,34.58292683,19.40243902,26.31707317,73.85121951,10.95121951,31.20731707,42.15853659,19.8902439,15.29268293,7.292682927,4.987804878,22.20731707,1.890243902,0.5,1
IND,2007,95.6097561,35.02439024,80.01219512,43.92926829,5.865853659,16.93902439,33.73414634,19.69512195,25.91463415,75.63902439,12.07317073,29.76829268,41.84146341,20.48780488,16.2804878,7.304878049,5.451219512,23.31707317,-2.43902439,0.426829268,0
IND,2008,103.9878049,37.82926829,85.2804878,44.40609756,9.207317073,24.64634146,37.67439024,19.12195122,24.90243902,76.7097561,11.02439024,32.1097561,43.13414634,22.73170732,15.07317073,7.597560976,5.024390244,23.42682927,-1.402439024,0.43902439,0
IND,2009,105.0853659,39.26829268,86.34146341,45.59390244,7.951219512,21.03658537,38.12804878,18.59756098,23.04878049,80.40121951,11.26829268,32.45121951,43.7195122,21.64634146,14.5,6.987804878,5.292682927,23.1097561,-1.109756098,0.43902439,0
IND,2010,100.7682927,36.82926829,83.20731707,44.30609756,8.036585366,23.12195122,34.68902439,19.07317073,24.62195122,77.69146341,9.573170732,31.92682927,41.5,21.09756098,15.02439024,7.134146341,5.353658537,22.53658537,-3.012195122,0.390243902,0
IND,2011,99.79268293,36.62195122,82.76829268,44.41341463,7.134146341,20.15853659,34.98536585,19.41463415,24.81707317,77.82317073,11.14634146,32.40243902,43.54878049,19.64634146,15.3902439,7.12195122,5.56097561,21.73170732,-1.073170732,0.451219512,1
IND,2012,97.71212121,35.66666667,81.43939394,43.8969697,5.939393939,16.12121212,36.70151515,20.43939394,26.12121212,78.22272727,12.51515152,31.36363636,43.87878788,18.60606061,14.01515152,7.924242424,5.409090909,21.66666667,3.303030303,0.636363636,1
IND,2013,94.74074074,35.12345679,80.55555556,43.75802469,6.851851852,19.74074074,34.92345679,17.64197531,23.64197531,74.95679012,12.87654321,32.97530864,45.85185185,20.30864198,15.14814815,7.160493827,6.333333333,20.03703704,4.024691358,0.604938272,1
IND,2014,96.74390244,35.96341463,80.15853659,45.00365854,6.707317073,18.80487805,35.63170732,18.1097561,23.25609756,77.91341463,10.17073171,34.52439024,44.69512195,20.13414634,15.08536585,6.707317073,5.43902439,20.42682927,4.402439024,0.682926829,1
IND,2015,97.32926829,36.56097561,83.2195122,44.06463415,7.463414634,21.2195122,35.21341463,16.74390244,22.15853659,75.79146341,10.43902439,34.41463415,44.85365854,21.42682927,13.98780488,6.158536585,4.573170732,21.24390244,0.280487805,0.463414634,0
IND,2016,102.1585366,38.31707317,85.18292683,45.07317073,8.085365854,23.03658537,34.88292683,17.43902439,22.82926829,76.33292683,10.32926829,33.8902439,44.2195122,21.23170732,14.86585366,9.048780488,4.768292683,20.01219512,1.707317073,0.548780488,1
IND,2017,105.097561,39.2804878,84.52439024,46.59146341,8.646341463,22.98780488,37.15365854,17.8902439,22.08536585,80.60487805,9.048780488,32.95121951,42,22.48780488,13.7804878,8.158536585,4.987804878,19.47560976,-0.219512195,0.512195122,1
IND,2018,105.5609756,40.79268293,86.37804878,47.30731707,9.036585366,24.51219512,36.57682927,14.93902439,19.18292683,78.14512195,9.609756098,32.73170732,42.34146341,22.18292683,13.26829268,8.792682927,4.146341463,18.82926829,1.37804878,0.585365854,1
IND,2019,108.0121951,41.34146341,87.01219512,47.6195122,9.5,25.37804878,37.23658537,15.82926829,21.06097561,75.16097561,9.292682927,33.73170732,43.02439024,25.95121951,13.68292683,8.695121951,4.926829268,19.43902439,3.329268293,0.585365854,1
IND,2020,109.4383562,42.12328767,88.45205479,47.78356164,10.17808219,28.02739726,36.23835616,15.01369863,19.08219178,78.31369863,8.712328767,34.09589041,42.80821918,25.8630137,13.24657534,7.438356164,5.150684932,19.79452055,1.95890411,0.616438356,1
IND,2021,115.3055556,43.26388889,91.20833333,47.54027778,12.34722222,33.95833333,36.46944444,16.43055556,20.73611111,79.06527778,9,33.66666667,42.66666667,27.40277778,13.54166667,8.486111111,6.388888889,20.18055556,-0.041666667,0.472222222,0
IND,2022,111.4634146,41.43902439,89.48780488,46.37317073,12.15853659,35.35365854,34.44878049,16.42682927,21.3902439,77.14878049,11.2804878,32.57317073,43.85365854,25.37804878,14.42682927,7.097560976,5.573170732,20.42682927,-3.475609756,0.304878049,0
